Eigenstate,E
8061,25991888.0
8062,25998337.2
8063,26004787.2
8064,26011238.0
8065,26017689.6
8066,26024142.0
8067,26030595.2
8068,26037049.2
8069,26043504.0
8070,26049959.6
8071,26056416.0
8072,26062873.2
8073,26069331.2
8074,26075790.0
8075,26082249.6
8076,26088710.0
8077,26095171.2
8078,26101633.2
8079,26108096.0
8080,26114559.6
8081,26121024.0
8082,26127489.2
8083,26133955.2
8084,26140422.0
8085,26146889.6
8086,26153358.0
8087,26159827.2
8088,26166297.2
8089,26172768.0
8090,26179239.6
8091,26185712.0
8092,26192185.2
8093,26198659.2
8094,26205134.0
8095,26211609.6
8096,26218086.0
8097,26224563.2
8098,26231041.2
8099,26237520.0
8100,26243999.6
8101,26250480.0
8102,26256961.2
8103,26263443.2
8104,26269926.0
8105,26276409.6
8106,26282894.0
8107,26289379.2
8108,26295865.2
8109,26302352.0
8110,26308839.6
8111,26315328.0
8112,26321817.2
8113,26328307.2
8114,26334798.0
8115,26341289.6
8116,26347782.0
8117,26354275.2
8118,26360769.2
8119,26367264.0
8120,26373759.6
8121,26380256.0
8122,26386753.2
8123,26393251.2
8124,26399750.0
8125,26406249.6
8126,26412750.0
8127,26419251.2
8128,26425753.2
8129,26432256.0
8130,26438759.6
8131,26445264.0
8132,26451769.2
8133,26458275.2
8134,26464782.0
8135,26471289.6
8136,26477798.0
8137,26484307.2
8138,26490817.2
8139,26497328.0
8140,26503839.6
8141,26510352.0
8142,26516865.2
8143,26523379.2
8144,26529894.0
8145,26536409.6
8146,26542926.0
8147,26549443.2
8148,26555961.2
8149,26562480.0
8150,26568999.6
8151,26575520.0
8152,26582041.2
8153,26588563.2
8154,26595086.0
8155,26601609.6
8156,26608134.0
8157,26614659.2
8158,26621185.2
8159,26627712.0
8160,26634239.6
8161,26640768.0
8162,26647297.2
8163,26653827.2
8164,26660358.0
8165,26666889.6
8166,26673422.0
8167,26679955.2
8168,26686489.2
8169,26693024.0
8170,26699559.6
8171,26706096.0
8172,26712633.2
8173,26719171.2
8174,26725710.0
8175,26732249.6
8176,26738790.0
8177,26745331.2
8178,26751873.2
8179,26758416.0
8180,26764959.6
8181,26771504.0
8182,26778049.2
8183,26784595.2
8184,26791142.0
8185,26797689.6
8186,26804238.0
8187,26810787.2
8188,26817337.2
8189,26823888.0
8190,26830439.6
8191,26836992.0
8192,26843545.2
8193,26850099.2
8194,26856654.0
8195,26863209.6
8196,26869766.0
8197,26876323.2
8198,26882881.2
8199,26889440.0
8200,26895999.6
8201,26902560.0
8202,26909121.2
8203,26915683.2
8204,26922246.0
8205,26928809.6
8206,26935374.0
8207,26941939.2
8208,26948505.2
8209,26955072.0
8210,26961639.6
8211,26968208.0
8212,26974777.2
8213,26981347.2
8214,26987918.0
8215,26994489.6
8216,27001062.0
8217,27007635.2
8218,27014209.2
8219,27020784.0
8220,27027359.6
8221,27033936.0
8222,27040513.2
8223,27047091.2
8224,27053670.0
8225,27060249.6
8226,27066830.0
8227,27073411.2
8228,27079993.2
8229,27086576.0
8230,27093159.6
8231,27099744.0
8232,27106329.2
8233,27112915.2
8234,27119502.0
8235,27126089.6
8236,27132678.0
8237,27139267.2
8238,27145857.2
8239,27152448.0
8240,27159039.6
8241,27165632.0
8242,27172225.2
8243,27178819.2
8244,27185414.0
8245,27192009.6
8246,27198606.0
8247,27205203.2
8248,27211801.2
8249,27218400.0
8250,27224999.6
8251,27231600.0
8252,27238201.2
8253,27244803.2
8254,27251406.0
8255,27258009.6
8256,27264614.0
8257,27271219.2
8258,27277825.2
8259,27284432.0
8260,27291039.6
8261,27297648.0
8262,27304257.2
8263,27310867.2
8264,27317478.0
8265,27324089.6
8266,27330702.0
8267,27337315.2
8268,27343929.2
8269,27350544.0
8270,27357159.6
8271,27363776.0
8272,27370393.2
8273,27377011.2
8274,27383630.0
8275,27390249.6
8276,27396870.0
8277,27403491.2
8278,27410113.2
8279,27416736.0
8280,27423359.6
8281,27429984.0
8282,27436609.2
8283,27443235.2
8284,27449862.0
8285,27456489.6
8286,27463118.0
8287,27469747.2
8288,27476377.2
8289,27483008.0
8290,27489639.6
8291,27496272.0
8292,27502905.2
8293,27509539.2
8294,27516174.0
8295,27522809.6
8296,27529446.0
8297,27536083.2
8298,27542721.2
8299,27549360.0
8300,27555999.6
8301,27562640.0
8302,27569281.2
8303,27575923.2
8304,27582566.0
8305,27589209.6
8306,27595854.0
8307,27602499.2
8308,27609145.2
8309,27615792.0
8310,27622439.6
8311,27629088.0
8312,27635737.2
8313,27642387.2
8314,27649038.0
8315,27655689.6
8316,27662342.0
8317,27668995.2
8318,27675649.2
8319,27682304.0
8320,27688959.6
8321,27695616.0
8322,27702273.2
8323,27708931.2
8324,27715590.0
8325,27722249.6
8326,27728910.0
8327,27735571.2
8328,27742233.2
8329,27748896.0
8330,27755559.6
8331,27762224.0
8332,27768889.2
8333,27775555.2
8334,27782222.0
8335,27788889.6
8336,27795558.0
8337,27802227.2
8338,27808897.2
8339,27815568.0
8340,27822239.6
8341,27828912.0
8342,27835585.2
8343,27842259.2
8344,27848934.0
8345,27855609.6
8346,27862286.0
8347,27868963.2
8348,27875641.2
8349,27882320.0
8350,27888999.6
8351,27895680.0
8352,27902361.2
8353,27909043.2
8354,27915726.0
8355,27922409.6
8356,27929094.0
8357,27935779.2
8358,27942465.2
8359,27949152.0
8360,27955839.6
8361,27962528.0
8362,27969217.2
8363,27975907.2
8364,27982598.0
8365,27989289.6
8366,27995982.0
8367,28002675.2
8368,28009369.2
8369,28016064.0
8370,28022759.6
8371,28029456.0
8372,28036153.2
8373,28042851.2
8374,28049550.0
8375,28056249.6
8376,28062950.0
8377,28069651.2
8378,28076353.2
8379,28083056.0
8380,28089759.6
8381,28096464.0
8382,28103169.2
8383,28109875.2
8384,28116582.0
8385,28123289.6
8386,28129998.0
8387,28136707.2
8388,28143417.2
8389,28150128.0
8390,28156839.6
8391,28163552.0
8392,28170265.2
8393,28176979.2
8394,28183694.0
8395,28190409.6
8396,28197126.0
8397,28203843.2
8398,28210561.2
8399,28217280.0
8400,28223999.6
8401,28230720.0
8402,28237441.2
8403,28244163.2
8404,28250886.0
8405,28257609.6
8406,28264334.0
8407,28271059.2
8408,28277785.2
8409,28284512.0
8410,28291239.6
8411,28297968.0
8412,28304697.2
8413,28311427.2
8414,28318158.0
8415,28324889.6
8416,28331622.0
8417,28338355.2
8418,28345089.2
8419,28351824.0
8420,28358559.6
8421,28365296.0
8422,28372033.2
8423,28378771.2
8424,28385510.0
8425,28392249.6
8426,28398990.0
8427,28405731.2
8428,28412473.2
8429,28419216.0
8430,28425959.6
8431,28432704.0
8432,28439449.2
8433,28446195.2
8434,28452942.0
8435,28459689.6
8436,28466438.0
8437,28473187.2
8438,28479937.2
8439,28486688.0
8440,28493439.6
8441,28500192.0
8442,28506945.2
8443,28513699.2
8444,28520454.0
8445,28527209.6
8446,28533966.0
8447,28540723.2
8448,28547481.2
8449,28554240.0
8450,28560999.6
8451,28567760.0
8452,28574521.2
8453,28581283.2
8454,28588046.0
8455,28594809.6
8456,28601574.0
8457,28608339.2
8458,28615105.2
8459,28621872.0
8460,28628639.6
8461,28635408.0
8462,28642177.2
8463,28648947.2
8464,28655718.0
8465,28662489.6
8466,28669262.0
8467,28676035.2
8468,28682809.2
8469,28689584.0
8470,28696359.6
8471,28703136.0
8472,28709913.2
8473,28716691.2
8474,28723470.0
8475,28730249.6
8476,28737030.0
8477,28743811.2
8478,28750593.2
8479,28757376.0
8480,28764159.6
8481,28770944.0
8482,28777729.2
8483,28784515.2
8484,28791302.0
8485,28798089.6
8486,28804878.0
8487,28811667.2
8488,28818457.2
8489,28825248.0
8490,28832039.6
8491,28838832.0
8492,28845625.2
8493,28852419.2
8494,28859214.0
8495,28866009.6
8496,28872806.0
8497,28879603.2
8498,28886401.2
8499,28893200.0
8500,28899999.6
8501,28906800.0
8502,28913601.2
8503,28920403.2
8504,28927206.0
8505,28934009.6
8506,28940814.0
8507,28947619.2
8508,28954425.2
8509,28961232.0
8510,28968039.6
8511,28974848.0
8512,28981657.2
8513,28988467.2
8514,28995278.0
8515,29002089.6
8516,29008902.0
8517,29015715.2
8518,29022529.2
8519,29029344.0
8520,29036159.6
8521,29042976.0
8522,29049793.2
8523,29056611.2
8524,29063430.0
8525,29070249.6
8526,29077070.0
8527,29083891.2
8528,29090713.2
8529,29097536.0
8530,29104359.6
8531,29111184.0
8532,29118009.2
8533,29124835.2
8534,29131662.0
8535,29138489.6
8536,29145318.0
8537,29152147.2
8538,29158977.2
8539,29165808.0
8540,29172639.6
8541,29179472.0
8542,29186305.2
8543,29193139.2
8544,29199974.0
8545,29206809.6
8546,29213646.0
8547,29220483.2
8548,29227321.2
8549,29234160.0
8550,29240999.6
8551,29247840.0
8552,29254681.2
8553,29261523.2
8554,29268366.0
8555,29275209.6
8556,29282054.0
8557,29288899.2
8558,29295745.2
8559,29302592.0
8560,29309439.6
8561,29316288.0
8562,29323137.2
8563,29329987.2
8564,29336838.0
8565,29343689.6
8566,29350542.0
8567,29357395.2
8568,29364249.2
8569,29371104.0
8570,29377959.6
8571,29384816.0
8572,29391673.2
8573,29398531.2
8574,29405390.0
8575,29412249.6
8576,29419110.0
8577,29425971.2
8578,29432833.2
8579,29439696.0
8580,29446559.6
8581,29453424.0
8582,29460289.2
8583,29467155.2
8584,29474022.0
8585,29480889.6
8586,29487758.0
8587,29494627.2
8588,29501497.2
8589,29508368.0
8590,29515239.6
8591,29522112.0
8592,29528985.2
8593,29535859.2
8594,29542734.0
8595,29549609.6
8596,29556486.0
8597,29563363.2
8598,29570241.2
8599,29577120.0
8600,29583999.6
8601,29590880.0
8602,29597761.2
8603,29604643.2
8604,29611526.0
8605,29618409.6
8606,29625294.0
8607,29632179.2
8608,29639065.2
8609,29645952.0
8610,29652839.6
8611,29659728.0
8612,29666617.2
8613,29673507.2
8614,29680398.0
8615,29687289.6
8616,29694182.0
8617,29701075.2
8618,29707969.2
8619,29714864.0
8620,29721759.6
8621,29728656.0
8622,29735553.2
8623,29742451.2
8624,29749350.0
8625,29756249.6
8626,29763150.0
8627,29770051.2
8628,29776953.2
8629,29783856.0
8630,29790759.6
8631,29797664.0
8632,29804569.2
8633,29811475.2
8634,29818382.0
8635,29825289.6
8636,29832198.0
8637,29839107.2
8638,29846017.2
8639,29852928.0
8640,29859839.6
8641,29866752.0
8642,29873665.2
8643,29880579.2
8644,29887494.0
8645,29894409.6
8646,29901326.0
8647,29908243.2
8648,29915161.2
8649,29922080.0
8650,29928999.6
8651,29935920.0
8652,29942841.2
8653,29949763.2
8654,29956686.0
8655,29963609.6
8656,29970534.0
8657,29977459.2
8658,29984385.2
8659,29991312.0
8660,29998239.6
8661,30005168.0
8662,30012097.2
8663,30019027.2
8664,30025958.0
8665,30032889.6
8666,30039822.0
8667,30046755.2
8668,30053689.2
8669,30060624.0
8670,30067559.6
8671,30074496.0
8672,30081433.2
8673,30088371.2
8674,30095310.0
8675,30102249.6
8676,30109190.0
8677,30116131.2
8678,30123073.2
8679,30130016.0
8680,30136959.6
8681,30143904.0
8682,30150849.2
8683,30157795.2
8684,30164742.0
8685,30171689.6
8686,30178638.0
8687,30185587.2
8688,30192537.2
8689,30199488.0
8690,30206439.6
8691,30213392.0
8692,30220345.2
8693,30227299.2
8694,30234254.0
8695,30241209.6
8696,30248166.0
8697,30255123.2
8698,30262081.2
8699,30269040.0
8700,30275999.6
8701,30282960.0
8702,30289921.2
8703,30296883.2
8704,30303846.0
8705,30310809.6
8706,30317774.0
8707,30324739.2
8708,30331705.2
8709,30338672.0
8710,30345639.6
8711,30352608.0
8712,30359577.2
8713,30366547.2
8714,30373518.0
8715,30380489.6
8716,30387462.0
8717,30394435.2
8718,30401409.2
8719,30408384.0
8720,30415359.6
8721,30422336.0
8722,30429313.2
8723,30436291.2
8724,30443270.0
8725,30450249.6
8726,30457230.0
8727,30464211.2
8728,30471193.2
8729,30478176.0
8730,30485159.6
8731,30492144.0
8732,30499129.2
8733,30506115.2
8734,30513102.0
8735,30520089.6
8736,30527078.0
8737,30534067.2
8738,30541057.2
8739,30548048.0
8740,30555039.6
8741,30562032.0
8742,30569025.2
8743,30576019.2
8744,30583014.0
8745,30590009.6
8746,30597006.0
8747,30604003.2
8748,30611001.2
8749,30618000.0
8750,30624999.6
8751,30632000.0
8752,30639001.2
8753,30646003.2
8754,30653006.0
8755,30660009.6
8756,30667014.0
8757,30674019.2
8758,30681025.2
8759,30688032.0
8760,30695039.6
8761,30702048.0
8762,30709057.2
8763,30716067.2
8764,30723078.0
8765,30730089.6
8766,30737102.0
8767,30744115.2
8768,30751129.2
8769,30758144.0
8770,30765159.6
8771,30772176.0
8772,30779193.2
8773,30786211.2
8774,30793230.0
8775,30800249.6
8776,30807270.0
8777,30814291.2
8778,30821313.2
8779,30828336.0
8780,30835359.6
8781,30842384.0
8782,30849409.2
8783,30856435.2
8784,30863462.0
8785,30870489.6
8786,30877518.0
8787,30884547.2
8788,30891577.2
8789,30898608.0
8790,30905639.6
8791,30912672.0
8792,30919705.2
8793,30926739.2
8794,30933774.0
8795,30940809.6
8796,30947846.0
8797,30954883.2
8798,30961921.2
8799,30968960.0
8800,30975999.6
8801,30983040.0
8802,30990081.2
8803,30997123.2
8804,31004166.0
8805,31011209.6
8806,31018254.0
8807,31025299.2
8808,31032345.2
8809,31039392.0
8810,31046439.6
8811,31053488.0
8812,31060537.2
8813,31067587.2
8814,31074638.0
8815,31081689.6
8816,31088742.0
8817,31095795.2
8818,31102849.2
8819,31109904.0
8820,31116959.6
8821,31124016.0
8822,31131073.2
8823,31138131.2
8824,31145190.0
8825,31152249.6
8826,31159310.0
8827,31166371.2
8828,31173433.2
8829,31180496.0
8830,31187559.6
8831,31194624.0
8832,31201689.2
8833,31208755.2
8834,31215822.0
8835,31222889.6
8836,31229958.0
8837,31237027.2
8838,31244097.2
8839,31251168.0
8840,31258239.6
8841,31265312.0
8842,31272385.2
8843,31279459.2
8844,31286534.0
8845,31293609.6
8846,31300686.0
8847,31307763.2
8848,31314841.2
8849,31321920.0
8850,31328999.6
8851,31336080.0
8852,31343161.2
8853,31350243.2
8854,31357326.0
8855,31364409.6
8856,31371494.0
8857,31378579.2
8858,31385665.2
8859,31392752.0
8860,31399839.6
8861,31406928.0
8862,31414017.2
8863,31421107.2
8864,31428198.0
8865,31435289.6
8866,31442382.0
8867,31449475.2
8868,31456569.2
8869,31463664.0
8870,31470759.6
8871,31477856.0
8872,31484953.2
8873,31492051.2
8874,31499150.0
8875,31506249.6
8876,31513350.0
8877,31520451.2
8878,31527553.2
8879,31534656.0
8880,31541759.6
8881,31548864.0
8882,31555969.2
8883,31563075.2
8884,31570182.0
8885,31577289.6
8886,31584398.0
8887,31591507.2
8888,31598617.2
8889,31605728.0
8890,31612839.6
8891,31619952.0
8892,31627065.2
8893,31634179.2
8894,31641294.0
8895,31648409.6
8896,31655526.0
8897,31662643.2
8898,31669761.2
8899,31676880.0
8900,31683999.6
8901,31691120.0
8902,31698241.2
8903,31705363.2
8904,31712486.0
8905,31719609.6
8906,31726734.0
8907,31733859.2
8908,31740985.2
8909,31748112.0
8910,31755239.6
8911,31762368.0
8912,31769497.2
8913,31776627.2
8914,31783758.0
8915,31790889.6
8916,31798022.0
8917,31805155.2
8918,31812289.2
8919,31819424.0
8920,31826559.6
8921,31833696.0
8922,31840833.2
8923,31847971.2
8924,31855110.0
8925,31862249.6
8926,31869390.0
8927,31876531.2
8928,31883673.2
8929,31890816.0
8930,31897959.6
8931,31905104.0
8932,31912249.2
8933,31919395.2
8934,31926542.0
8935,31933689.6
8936,31940838.0
8937,31947987.2
8938,31955137.2
8939,31962288.0
8940,31969439.6
8941,31976592.0
8942,31983745.2
8943,31990899.2
8944,31998054.0
8945,32005209.6
8946,32012366.0
8947,32019523.2
8948,32026681.2
8949,32033840.0
8950,32040999.6
8951,32048160.0
8952,32055321.2
8953,32062483.2
8954,32069646.0
8955,32076809.6
8956,32083974.0
8957,32091139.2
8958,32098305.2
8959,32105472.0
8960,32112639.6
8961,32119808.0
8962,32126977.2
8963,32134147.2
8964,32141318.0
8965,32148489.6
8966,32155662.0
8967,32162835.2
8968,32170009.2
8969,32177184.0
8970,32184359.6
8971,32191536.0
8972,32198713.2
8973,32205891.2
8974,32213070.0
8975,32220249.6
8976,32227430.0
8977,32234611.2
8978,32241793.2
8979,32248976.0
8980,32256159.6
8981,32263344.0
8982,32270529.2
8983,32277715.2
8984,32284902.0
8985,32292089.6
8986,32299278.0
8987,32306467.2
8988,32313657.2
8989,32320848.0
8990,32328039.6
8991,32335232.0
8992,32342425.2
8993,32349619.2
8994,32356814.0
8995,32364009.6
8996,32371206.0
8997,32378403.2
8998,32385601.2
8999,32392800.0
9000,32399999.6
9001,32407200.0
9002,32414401.2
9003,32421603.2
9004,32428806.0
9005,32436009.6
9006,32443214.0
9007,32450419.2
9008,32457625.2
9009,32464832.0
9010,32472039.6
9011,32479248.0
9012,32486457.2
9013,32493667.2
9014,32500878.0
9015,32508089.6
9016,32515302.0
9017,32522515.2
9018,32529729.2
9019,32536944.0
9020,32544159.6
9021,32551376.0
9022,32558593.2
9023,32565811.2
9024,32573030.0
9025,32580249.6
9026,32587470.0
9027,32594691.2
9028,32601913.2
9029,32609136.0
9030,32616359.6
9031,32623584.0
9032,32630809.2
9033,32638035.2
9034,32645262.0
9035,32652489.6
9036,32659718.0
9037,32666947.2
9038,32674177.2
9039,32681408.0
9040,32688639.6
9041,32695872.0
9042,32703105.2
9043,32710339.2
9044,32717574.0
9045,32724809.6
9046,32732046.0
9047,32739283.2
9048,32746521.2
9049,32753760.0
9050,32760999.6
9051,32768240.0
9052,32775481.2
9053,32782723.2
9054,32789966.0
9055,32797209.6
9056,32804454.0
9057,32811699.2
9058,32818945.2
9059,32826192.0
9060,32833439.6
9061,32840688.0
9062,32847937.2
9063,32855187.2
9064,32862438.0
9065,32869689.6
9066,32876942.0
9067,32884195.2
9068,32891449.2
9069,32898704.0
9070,32905959.6
9071,32913216.0
9072,32920473.2
9073,32927731.2
9074,32934990.0
9075,32942249.6
9076,32949510.0
9077,32956771.2
9078,32964033.2
9079,32971296.0
9080,32978559.6
9081,32985824.0
9082,32993089.2
9083,33000355.2
9084,33007622.0
9085,33014889.6
9086,33022158.0
9087,33029427.2
9088,33036697.2
9089,33043968.0
9090,33051239.6
9091,33058512.0
9092,33065785.2
9093,33073059.2
9094,33080334.0
9095,33087609.6
9096,33094886.0
9097,33102163.2
9098,33109441.2
9099,33116720.0
9100,33123999.6
9101,33131280.0
9102,33138561.2
9103,33145843.2
9104,33153126.0
9105,33160409.6
9106,33167694.0
9107,33174979.2
9108,33182265.2
9109,33189552.0
9110,33196839.6
9111,33204128.0
9112,33211417.2
9113,33218707.2
9114,33225998.0
9115,33233289.6
9116,33240582.0
9117,33247875.2
9118,33255169.2
9119,33262464.0
9120,33269759.6
9121,33277056.0
9122,33284353.2
9123,33291651.2
9124,33298950.0
9125,33306249.6
9126,33313550.0
9127,33320851.2
9128,33328153.2
9129,33335456.0
9130,33342759.6
9131,33350064.0
9132,33357369.2
9133,33364675.2
9134,33371982.0
9135,33379289.6
9136,33386598.0
9137,33393907.2
9138,33401217.2
9139,33408528.0
9140,33415839.6
9141,33423152.0
9142,33430465.2
9143,33437779.2
9144,33445094.0
9145,33452409.6
9146,33459726.0
9147,33467043.2
9148,33474361.2
9149,33481680.0
9150,33488999.6
9151,33496320.0
9152,33503641.2
9153,33510963.2
9154,33518286.0
9155,33525609.6
9156,33532934.0
9157,33540259.2
9158,33547585.2
9159,33554912.0
9160,33562239.6
9161,33569568.0
9162,33576897.2
9163,33584227.2
9164,33591558.0
9165,33598889.6
9166,33606222.0
9167,33613555.2
9168,33620889.2
9169,33628224.0
9170,33635559.6
9171,33642896.0
9172,33650233.2
9173,33657571.2
9174,33664910.0
9175,33672249.6
9176,33679590.0
9177,33686931.2
9178,33694273.2
9179,33701616.0
9180,33708959.6
9181,33716304.0
9182,33723649.2
9183,33730995.2
9184,33738342.0
9185,33745689.6
9186,33753038.0
9187,33760387.2
9188,33767737.2
9189,33775088.0
9190,33782439.6
9191,33789792.0
9192,33797145.2
9193,33804499.2
9194,33811854.0
9195,33819209.6
9196,33826566.0
9197,33833923.2
9198,33841281.2
9199,33848640.0
9200,33855999.6
9201,33863360.0
9202,33870721.2
9203,33878083.2
9204,33885446.0
9205,33892809.6
9206,33900174.0
9207,33907539.2
9208,33914905.2
9209,33922272.0
9210,33929639.6
9211,33937008.0
9212,33944377.2
9213,33951747.2
9214,33959118.0
9215,33966489.6
9216,33973862.0
9217,33981235.2
9218,33988609.2
9219,33995984.0
9220,34003359.6
9221,34010736.0
9222,34018113.2
9223,34025491.2
9224,34032870.0
9225,34040249.6
9226,34047630.0
9227,34055011.2
9228,34062393.2
9229,34069776.0
9230,34077159.6
9231,34084544.0
9232,34091929.2
9233,34099315.2
9234,34106702.0
9235,34114089.6
9236,34121478.0
9237,34128867.2
9238,34136257.2
9239,34143648.0
9240,34151039.6
9241,34158432.0
9242,34165825.2
9243,34173219.2
9244,34180614.0
9245,34188009.6
9246,34195406.0
9247,34202803.2
9248,34210201.2
9249,34217600.0
9250,34224999.6
9251,34232400.0
9252,34239801.2
9253,34247203.2
9254,34254606.0
9255,34262009.6
9256,34269414.0
9257,34276819.2
9258,34284225.2
9259,34291632.0
9260,34299039.6
9261,34306448.0
9262,34313857.2
9263,34321267.2
9264,34328678.0
9265,34336089.6
9266,34343502.0
9267,34350915.2
9268,34358329.2
9269,34365744.0
9270,34373159.6
9271,34380576.0
9272,34387993.2
9273,34395411.2
9274,34402830.0
9275,34410249.6
9276,34417670.0
9277,34425091.2
9278,34432513.2
9279,34439936.0
9280,34447359.6
9281,34454784.0
9282,34462209.2
9283,34469635.2
9284,34477062.0
9285,34484489.6
9286,34491918.0
9287,34499347.2
9288,34506777.2
9289,34514208.0
9290,34521639.6
9291,34529072.0
9292,34536505.2
9293,34543939.2
9294,34551374.0
9295,34558809.6
9296,34566246.0
9297,34573683.2
9298,34581121.2
9299,34588560.0
9300,34595999.6
9301,34603440.0
9302,34610881.2
9303,34618323.2
9304,34625766.0
9305,34633209.6
9306,34640654.0
9307,34648099.2
9308,34655545.2
9309,34662992.0
9310,34670439.6
9311,34677888.0
9312,34685337.2
9313,34692787.2
9314,34700238.0
9315,34707689.6
9316,34715142.0
9317,34722595.2
9318,34730049.2
9319,34737504.0
9320,34744959.6
9321,34752416.0
9322,34759873.2
9323,34767331.2
9324,34774790.0
9325,34782249.6
9326,34789710.0
9327,34797171.2
9328,34804633.2
9329,34812096.0
9330,34819559.6
9331,34827024.0
9332,34834489.2
9333,34841955.2
9334,34849422.0
9335,34856889.6
9336,34864358.0
9337,34871827.2
9338,34879297.2
9339,34886768.0
9340,34894239.6
9341,34901712.0
9342,34909185.2
9343,34916659.2
9344,34924134.0
9345,34931609.6
9346,34939086.0
9347,34946563.2
9348,34954041.2
9349,34961520.0
9350,34968999.6
9351,34976480.0
9352,34983961.2
9353,34991443.2
9354,34998926.0
9355,35006409.6
9356,35013894.0
9357,35021379.2
9358,35028865.2
9359,35036352.0
9360,35043839.6
9361,35051328.0
9362,35058817.2
9363,35066307.2
9364,35073798.0
9365,35081289.6
9366,35088782.0
9367,35096275.2
9368,35103769.2
9369,35111264.0
9370,35118759.6
9371,35126256.0
9372,35133753.2
9373,35141251.2
9374,35148750.0
9375,35156249.6
9376,35163750.0
9377,35171251.2
9378,35178753.2
9379,35186256.0
9380,35193759.6
9381,35201264.0
9382,35208769.2
9383,35216275.2
9384,35223782.0
9385,35231289.6
9386,35238798.0
9387,35246307.2
9388,35253817.2
9389,35261328.0
9390,35268839.6
9391,35276352.0
9392,35283865.2
9393,35291379.2
9394,35298894.0
9395,35306409.6
9396,35313926.0
9397,35321443.2
9398,35328961.2
9399,35336480.0
9400,35343999.6
9401,35351520.0
9402,35359041.2
9403,35366563.2
9404,35374086.0
9405,35381609.6
9406,35389134.0
9407,35396659.2
9408,35404185.2
9409,35411712.0
9410,35419239.6
9411,35426768.0
9412,35434297.2
9413,35441827.2
9414,35449358.0
9415,35456889.6
9416,35464422.0
9417,35471955.2
9418,35479489.2
9419,35487024.0
9420,35494559.6
9421,35502096.0
9422,35509633.2
9423,35517171.2
9424,35524710.0
9425,35532249.6
9426,35539790.0
9427,35547331.2
9428,35554873.2
9429,35562416.0
9430,35569959.6
9431,35577504.0
9432,35585049.2
9433,35592595.2
9434,35600142.0
9435,35607689.6
9436,35615238.0
9437,35622787.2
9438,35630337.2
9439,35637888.0
9440,35645439.6
9441,35652992.0
9442,35660545.2
9443,35668099.2
9444,35675654.0
9445,35683209.6
9446,35690766.0
9447,35698323.2
9448,35705881.2
9449,35713440.0
9450,35720999.6
9451,35728560.0
9452,35736121.2
9453,35743683.2
9454,35751246.0
9455,35758809.6
9456,35766374.0
9457,35773939.2
9458,35781505.2
9459,35789072.0
9460,35796639.6
9461,35804208.0
9462,35811777.2
9463,35819347.2
9464,35826918.0
9465,35834489.6
9466,35842062.0
9467,35849635.2
9468,35857209.2
9469,35864784.0
9470,35872359.6
9471,35879936.0
9472,35887513.2
9473,35895091.2
9474,35902670.0
9475,35910249.6
9476,35917830.0
9477,35925411.2
9478,35932993.2
9479,35940576.0
9480,35948159.6
9481,35955744.0
9482,35963329.2
9483,35970915.2
9484,35978502.0
9485,35986089.6
9486,35993678.0
9487,36001267.2
9488,36008857.2
9489,36016448.0
9490,36024039.6
9491,36031632.0
9492,36039225.2
9493,36046819.2
9494,36054414.0
9495,36062009.6
9496,36069606.0
9497,36077203.2
9498,36084801.2
9499,36092400.0
9500,36099999.6
9501,36107600.0
9502,36115201.2
9503,36122803.2
9504,36130406.0
9505,36138009.6
9506,36145614.0
9507,36153219.2
9508,36160825.2
9509,36168432.0
9510,36176039.6
9511,36183648.0
9512,36191257.2
9513,36198867.2
9514,36206478.0
9515,36214089.6
9516,36221702.0
9517,36229315.2
9518,36236929.2
9519,36244544.0
9520,36252159.6
9521,36259776.0
9522,36267393.2
9523,36275011.2
9524,36282630.0
9525,36290249.6
9526,36297870.0
9527,36305491.2
9528,36313113.2
9529,36320736.0
9530,36328359.6
9531,36335984.0
9532,36343609.2
9533,36351235.2
9534,36358862.0
9535,36366489.6
9536,36374118.0
9537,36381747.2
9538,36389377.2
9539,36397008.0
9540,36404639.6
9541,36412272.0
9542,36419905.2
9543,36427539.2
9544,36435174.0
9545,36442809.6
9546,36450446.0
9547,36458083.2
9548,36465721.2
9549,36473360.0
9550,36480999.6
9551,36488640.0
9552,36496281.2
9553,36503923.2
9554,36511566.0
9555,36519209.6
9556,36526854.0
9557,36534499.2
9558,36542145.2
9559,36549792.0
9560,36557439.6
9561,36565088.0
9562,36572737.2
9563,36580387.2
9564,36588038.0
9565,36595689.6
9566,36603342.0
9567,36610995.2
9568,36618649.2
9569,36626304.0
9570,36633959.6
9571,36641616.0
9572,36649273.2
9573,36656931.2
9574,36664590.0
9575,36672249.6
9576,36679910.0
9577,36687571.2
9578,36695233.2
9579,36702896.0
9580,36710559.6
9581,36718224.0
9582,36725889.2
9583,36733555.2
9584,36741222.0
9585,36748889.6
9586,36756558.0
9587,36764227.2
9588,36771897.2
9589,36779568.0
9590,36787239.6
9591,36794912.0
9592,36802585.2
9593,36810259.2
9594,36817934.0
9595,36825609.6
9596,36833286.0
9597,36840963.2
9598,36848641.2
9599,36856320.0
9600,36863999.6
9601,36871680.0
9602,36879361.2
9603,36887043.2
9604,36894726.0
9605,36902409.6
9606,36910094.0
9607,36917779.2
9608,36925465.2
9609,36933152.0
9610,36940839.6
9611,36948528.0
9612,36956217.2
9613,36963907.2
9614,36971598.0
