Eigenstate,Energy,Diagonal Energy,Residual Energy
3810,5806441.79476942668680616654868760245,5806441.79476467141661706330971282436,0.00000475527018910323897477809
3811,5809490.19482226222446375998587340088,5809490.19481750355131989415654128450,0.00000475867314386582933211638
3812,5812539.39487508390266466810174511473,5812539.39487032182477741428822562934,0.00000476207788725381351948539
3813,5815589.39492789172868214104915627480,5815589.39492312624426163445403257161,0.00000476548442050659512370319
3814,5818640.19498068570978299507607192165,5818640.19497591681703812841313849300,0.00000476889274486666293342865
3815,5821691.79503346585322868229534427137,5821691.79502869355036710576631117544,0.00000477230286157652903309593
3816,5824744.19508623216627457619942248009,5824744.19508145645150269673478864233,0.00000477571477187946463383776
3817,5827797.39513898465617033003476641446,5827797.39513420552769330977083973915,0.00000477912847702026392667531
3818,5830851.39519172333016023283122102711,5830851.39518694078618198916832470757,0.00000478254397824366289631954
3819,5833906.19524444819548321099744985363,5833906.19523966223420641506269517816,0.00000478596127679593475467547
3820,5836961.79529715925937175707502922016,5836961.79529236987899783059931246019,0.00000478938037392647571675997
3821,5840018.19534985652905263921061275222,5840018.19534506372778175715456868012,0.00000479280127088205604407210
3822,5843075.39540254001174797953299779686,5843075.39539774378777906716756850645,0.00000479622396891236542929041
3823,5846133.39545520971467310774825803670,5846133.39545041006620383847676570735,0.00000479964846926927149232935
3824,5849192.19550786564503834518703182952,5849192.19550306257026514237276602053,0.00000480307477320281426580899
3825,5852251.79556050781004829503870079234,5852251.79555570130716632837720599928,0.00000480650288196666149479306
3826,5855312.19561313621690183872285459258,5855312.19560832628410502424275302138,0.00000480993279681448010157120
3827,5858373.39566575087279177947738419228,5858373.39566093750827277834254470854,0.00000481336451900113483948374
3828,5861435.39571835178490555687765065828,5861435.39571353498685577489131008105,0.00000481679804978198634057723
3829,5864498.19577093896042560508426033798,5864498.19576611872703519155593012227,0.00000482023339041352833021571
3830,5867561.79582351240652792256522536633,5867561.79581868873598576901319549018,0.00000482367054215355202987615
3831,5870626.19587607213038314597074647629,5870626.19587124502087688378148823733,0.00000482710950626218925823896
3832,5873691.39592861813915618739750927110,5873691.39592378758887219061022123755,0.00000483055028399678728803355
3833,5876757.39598115044000731555525450463,5876757.39597631644713069531151990424,0.00000483399287662024373460039
3834,5879824.19603366904008928858595307239,5879824.19602883160280389387573760388,0.00000483743728539471021546851
3835,5882891.79608617394655092940975931389,5882891.79608133306303934857706138916,0.00000484088351158083269792473
3836,5885960.19613866516653534451593186141,5885960.19613382083497889992070913808,0.00000484433155644459522272333
3837,5889029.39619114270717920249051889959,5889029.39618629492575795142180839680,0.00000484778142125106871050279
3838,5892099.39624360657561380837189801595,5892099.39623875534250654243707811090,0.00000485123310726593481990505
3839,5895170.19629605677896510476287189322,5895170.19629120209234934816482861328,0.00000485468661575659804327994
3840,5898241.79634849332435366943955699687,5898241.79634363518240567964496163787,0.00000485814194798979459535900
3841,5901314.19640091621889436293229866228,5901314.19639605461978912614840973259,0.00000486159910523678388892969
3842,5904387.39645332546969632149653012835,5904387.39644846041160755517713627146,0.00000486505808876631939385689
3843,5907461.39650572108386332026040091422,5907461.39650085256496347007469601905,0.00000486851889985018570489517
3844,5910536.19655810306849377129866848332,5910536.19655323108695401002623513369,0.00000487198153976127243334963
3845,5913611.79661047143067965039906699424,5913611.79660559598466987722680944995,0.00000487544600977317225754429
3846,5916688.19666282617750864112795375252,5916688.19665794726519748254474791613,0.00000487891231115858320583639
3847,5919765.39671516731606199445700320745,5919765.39671028493561679985828915031,0.00000488238044519459871405714
3848,5922843.39676749485341631148778363430,5922843.39676260900300315410838431822,0.00000488585041315737939931608
3849,5925922.19681980879664140038093756577,5925922.19681491947442507563533367885,0.00000488932221632474560388692
3850,5929001.79687210915280277843414985987,5929001.79686721635694680345271061137,0.00000489279585597498143924850
3851,5932082.19692439592895988526093262077,5932082.19691949965762649719455873640,0.00000489627133338806637388437
3852,5935163.39697666913216644025426951675,5935163.39697176938351659472595250069,0.00000489974864984552831701606
3853,5938245.39702892876947115522487574166,5938245.39702402554166452736411831324,0.00000490322780662786075742842
3854,5941328.19708117484791738063529946557,5941328.19707626813911236226787398406,0.00000490670880501836742548151
3855,5944411.79713340737454274637321628797,5944411.79712849718289644482706813557,0.00000491019164630154614815240
3856,5947496.19718562635637916166799345838,5947496.19718071268004739866258021707,0.00000491367633176300541324131
3857,5950581.39723783180045281403132186142,5950581.39723291463759012562632049348,0.00000491716286268840500136794
3858,5953667.39729002371378524213567724967,5953667.39728510306254487863291177417,0.00000492065124036350276547550
3859,5956754.19734220210339262434807913197,5956754.19733727796192654643856826388,0.00000492414146607790951086809
3860,5959841.79739436697628470223965793608,5959841.79738943934274358080941383553,0.00000492763354112143024410055
3861,5962930.19744651833946621058612921577,5962930.19744158721199942696372433557,0.00000493112746678362240488020
3862,5966019.39749865619993687998846286497,5966019.39749372157669252357192757108,0.00000493462324435641653529389
3863,5969109.39755078056469036192543710165,5969109.39754584244381522992492160437,0.00000493812087513200051549728
3864,5972200.19760289144071530337752891401,5972200.19759794982035489876575645835,0.00000494162036040461177245566
3865,5975291.79765498883499498697244324931,5975291.79765004371329351867907355537,0.00000494512170146829336969394
3866,5978384.19770707275450661851312788834,5978384.19770212412960699886998456087,0.00000494862489961964314332747
3867,5981477.39775914320622275407773864721,5981477.39775419107626659960631368311,0.00000495212995615447142496410
3868,5984571.39781120019711058838409321746,5984571.39780624456023821699747652494,0.00000495563687237138661669252
3869,5987666.19786324373413088021698134103,5987666.19785828458848131016279836060,0.00000495914564957005418298043
3870,5990761.79791527382424009639011774548,5990761.79791031116795104689487758128,0.00000496265628904949524016420
3871,5993858.19796729047438898450093425421,5993858.19796232430559687321734339862,0.00000496616879211128359085559
3872,5996955.39801929369152257188320445897,5996955.39801432400836251338485584311,0.00000496968316005849834861586
3873,6000053.39807128348258087869840311446,6000053.39806631028318668510422691472,0.00000497319939419359417619974
3874,6003152.19812325985449856336676981944,6003152.19811828313700274192386000562,0.00000497671749582144290981382
3875,6006251.79817522281420492056060276426,6006251.79817024257673867323374990332,0.00000498023746624732685286094
3876,6009352.19822717236862352542418938982,6009352.19822218860931674665492221742,0.00000498375930677876926717240
3877,6012453.39827910852467294653499871117,6012453.39827412124165422326055452218,0.00000498728301872327444418899
3878,6015555.39833103128926567421233795495,6015555.39832604048066228474429463981,0.00000499080860338946804331514
3879,6018658.19838294066931026534170889718,6018658.19837794633324817908362408196,0.00000499433606208625808481522
3880,6021761.79843483667170884376773871289,6021761.79842983880631271726593403332,0.00000499786539612650180467957
3881,6024866.19848671930335852506363579580,6024866.19848171790675170373076764484,0.00000500139660682133286815096
3882,6027971.39853858857115106338896484780,6027971.39853358364145557875925946446,0.00000500492969548462970538334
3883,6031077.39859044448197284832596276046,6031077.39858543601730941847413543069,0.00000500846466342985182732977
3884,6034184.19864228704270526649728161281,6034184.19863727504119329245027345233,0.00000501200151197404700816048
3885,6037291.79869411626022362358500534330,6037291.79868910071998119088302168532,0.00000501554024243270198365798
3886,6040400.19874593214139857864834901981,6040400.19874091306054245503044082522,0.00000501908085612361790819459
3887,6043509.39879773469309542763960185572,6043509.39879271206974106199218296214,0.00000502262335436564741889358
3888,6046619.39884952392217410323029888611,6046619.39884449775443562470949158157,0.00000502616773847852080730454
3889,6049730.19890129983548917514240603006,6049730.19889627012147939196520156119,0.00000502971400978317720446887
3890,6052841.79895306243989020860974914429,6052841.79894802917772060599429974978,0.00000503326216960261544939451
3891,6055954.19900481174222068943210199888,6055954.19899977493000142965224323759,0.00000503681221925977985876129
3892,6059067.39905654774931981252363858777,6059067.39905150738515973446776223507,0.00000504036416007805587635270
3893,6062181.39910827046802105436852804168,6062181.39910322655002767020061777071,0.00000504391799338416791027097
3894,6065296.19915997990515252727884433373,6065296.19915493243143202245216226837,0.00000504747372050482668206536
3895,6068411.79921167606753733675319261346,6068411.79920662503619457027590011738,0.00000505103134276647729249608
3896,6071528.19926335896199322833028720781,6071528.19925830437113172856692710407,0.00000505459086149976336010374
3897,6074645.39931502859533222348533501446,6074645.39930997044305419045136983361,0.00000505815227803303396518085
3898,6077763.39936668497436241340583513655,6077763.39936162325876871533918860064,0.00000506171559369806664653591
3899,6080882.19941832810588509522432607094,6080882.19941326282507526803969279787,0.00000506528080982718463327307
3900,6084001.79946995799669727610364784853,6084001.79946488914876952203546493415,0.00000506884792775406818291438
3901,6087122.19952157465359024170995805053,6087122.19951650223664142904011834041,0.00000507241694881266983971012
3902,6090243.39957317808335063033579640492,6090243.39956810209547629182997888555,0.00000507598787433850581751937
3903,6093365.39962476829275971790907327524,6093365.39961968873205404902296383628,0.00000507956070566888610943896
3904,6096488.19967634528859305905231336065,6096488.19967126215314891746802127735,0.00000508313544414158429208330
3905,6099611.79972790907762120263024677423,6099611.79972282236553010746625126138,0.00000508671209109516399551285
