Matrix size,Predicted Coefficient,Original Coefficient,Original - Constant,Error,Formula
681,0.20637295126162605,0.2074671470722711,0.0019771470722710904,-0.0052740678516386055,0.15552exp(-x^0.25187) + 0.20549
682,0.20637126503979164,0.2074655535432215,0.0019755535432214866,-0.005274555147786873,0.15552exp(-x^0.25187) + 0.20549
683,0.2063695838816419,0.2074639632024774,0.001973963202477391,-0.00527503333081239,0.15552exp(-x^0.25187) + 0.20549
684,0.20636790776577038,0.2074623760376339,0.001972376037633894,-0.00527550244418767,0.15552exp(-x^0.25187) + 0.20549
685,0.206366236670889,0.2074607920388921,0.001970792038892083,-0.0052759625433123,0.15552exp(-x^0.25187) + 0.20549
686,0.20636457057582697,0.2074592111944337,0.00196921119443369,-0.005276413673340427,0.15552exp(-x^0.25187) + 0.20549
687,0.20636290945953026,0.2074576334933524,0.001967633493352383,-0.00527685588323849,0.15552exp(-x^0.25187) + 0.20549
688,0.20636125330106062,0.2074560589245579,0.001966058924557895,-0.005277289220535206,0.15552exp(-x^0.25187) + 0.20549
689,0.20635960207959475,0.2074544874593902,0.0019644874593902073,-0.005277713647962374,0.15552exp(-x^0.25187) + 0.20549
690,0.20635795577442373,0.2074529191493985,0.001962919149398501,-0.005278129512297839,0.15552exp(-x^0.25187) + 0.20549
691,0.20635631436495205,0.2074513539020143,0.0019613539020142956,-0.005278536468744711,0.15552exp(-x^0.25187) + 0.20549
692,0.20635467783069691,0.2074497917528057,0.001959791752805695,-0.005278934786368499,0.15552exp(-x^0.25187) + 0.20549
693,0.20635304615128744,0.2074482326807227,0.0019582326807227046,-0.005279324462218195,0.15552exp(-x^0.25187) + 0.20549
694,0.20635141930646397,0.2074466766762349,0.001956676676234892,-0.0052797055480445654,0.15552exp(-x^0.25187) + 0.20549
695,0.20634979727607722,0.2074451237279699,0.001955123727969882,-0.005280078086236484,0.15552exp(-x^0.25187) + 0.20549
696,0.2063481800400876,0.207443573825351,0.001953573825350996,-0.005280442122471501,0.15552exp(-x^0.25187) + 0.20549
697,0.20634656757856443,0.2074420269580137,0.0019520269580136917,-0.005280797702921558,0.15552exp(-x^0.25187) + 0.20549
698,0.2063449598716853,0.2074404831146568,0.001950483114656787,-0.005281144868747592,0.15552exp(-x^0.25187) + 0.20549
699,0.2063433568997352,0.2074389422860091,0.0019489422860090866,-0.0052814836703290345,0.15552exp(-x^0.25187) + 0.20549
700,0.20634175864310592,0.2074374044608216,0.001947404460821589,-0.005281814148048754,0.15552exp(-x^0.25187) + 0.20549
701,0.20634016508229522,0.2074358696285778,0.0019458696285777899,-0.005282136345293031,0.15552exp(-x^0.25187) + 0.20549
702,0.2063385761979062,0.2074343377803718,0.0019443377803717854,-0.00528245031266607,0.15552exp(-x^0.25187) + 0.20549
703,0.2063369919706466,0.2074328089038697,0.0019428089038696916,-0.0052827560838311855,0.15552exp(-x^0.25187) + 0.20549
704,0.206335412381328,0.2074312830015595,0.0019412830015594906,-0.005283053763029875,0.15552exp(-x^0.25187) + 0.20549
705,0.2063338374108653,0.2074297600289182,0.001939760028918186,-0.005283343228570968,0.15552exp(-x^0.25187) + 0.20549
706,0.20633226704027585,0.207428240009903,0.0019382400099030028,-0.005283624686661918,0.15552exp(-x^0.25187) + 0.20549
707,0.20633070125067887,0.2074267229227757,0.001936722922775691,-0.005283898123892506,0.15552exp(-x^0.25187) + 0.20549
708,0.20632914002329472,0.2074252087583578,0.001935208758357787,-0.005284163586596403,0.15552exp(-x^0.25187) + 0.20549
709,0.2063275833394443,0.2074236975055522,0.0019336975055521954,-0.005284421111423752,0.15552exp(-x^0.25187) + 0.20549
710,0.20632603118054826,0.2074221891549914,0.0019321891549913817,-0.005284670742839597,0.15552exp(-x^0.25187) + 0.20549
711,0.20632448352812652,0.207420683697017,0.0019306836970169883,-0.00528491252343819,0.15552exp(-x^0.25187) + 0.20549
712,0.2063229403637974,0.2074191811046759,0.0019291811046758811,-0.00528514641240083,0.15552exp(-x^0.25187) + 0.20549
713,0.2063214016692771,0.2074176814183793,0.00192768141837929,-0.005285372691496401,0.15552exp(-x^0.25187) + 0.20549
714,0.2063198674263791,0.2074161845784588,0.001926184578458806,-0.005285591162077432,0.15552exp(-x^0.25187) + 0.20549
715,0.20631833761701335,0.2074146905452333,0.0019246905452332819,-0.00528580172088074,0.15552exp(-x^0.25187) + 0.20549
716,0.2063168122231858,0.2074131994500134,0.001923199450013402,-0.005286005084222453,0.15552exp(-x^0.25187) + 0.20549
717,0.20631529122699763,0.2074117111411297,0.0019217111411296839,-0.00528620061085183,0.15552exp(-x^0.25187) + 0.20549
718,0.2063137746106448,0.2074102256573316,0.0019202256573316034,-0.005286388572269805,0.15552exp(-x^0.25187) + 0.20549
719,0.20631226235641714,0.2074087429881156,0.0019187429881155904,-0.005286569003319605,0.15552exp(-x^0.25187) + 0.20549
720,0.20631075444669814,0.2074072631249163,0.001917263124916302,-0.005286741947690481,0.15552exp(-x^0.25187) + 0.20549
721,0.20630925086396396,0.2074057860581522,0.0019157860581521802,-0.0052869074437527286,0.15552exp(-x^0.25187) + 0.20549
722,0.206307751590783,0.2074043117780158,0.0019143117780157926,-0.00528706552835051,0.15552exp(-x^0.25187) + 0.20549
723,0.20630625660981528,0.2074028402750046,0.0019128402750046014,-0.005287216239350067,0.15552exp(-x^0.25187) + 0.20549
724,0.2063047659038119,0.2074013715401771,0.0019113715401770925,-0.005287359616871098,0.15552exp(-x^0.25187) + 0.20549
725,0.20630327945561425,0.2073999055649023,0.0019099055649022811,-0.005287495702088783,0.15552exp(-x^0.25187) + 0.20549
726,0.20630179724815367,0.2073984423388831,0.0019084423388830984,-0.005287624527755828,0.15552exp(-x^0.25187) + 0.20549
727,0.20630031926445075,0.2073969818842349,0.0019069818842348818,-0.005287746281651656,0.15552exp(-x^0.25187) + 0.20549
728,0.20629884548761468,0.2073955241008548,0.0019055241008547885,-0.005287860564950327,0.15552exp(-x^0.25187) + 0.20549
729,0.2062973759008428,0.2073940690701533,0.0019040690701532803,-0.005287967848972208,0.15552exp(-x^0.25187) + 0.20549
730,0.20629591048741996,0.2073926167530737,0.0019026167530736826,-0.0052880680268357245,0.15552exp(-x^0.25187) + 0.20549
731,0.206294449230718,0.2073911671402167,0.0019011671402166808,-0.005288161133483603,0.15552exp(-x^0.25187) + 0.20549
732,0.20629299211419508,0.2073897201884437,0.0018997201884436987,-0.0052882470416185014,0.15552exp(-x^0.25187) + 0.20549
733,0.2062915391213953,0.2073882759929561,0.0018982759929560833,-0.005288326287056041,0.15552exp(-x^0.25187) + 0.20549
734,0.20629009023594805,0.2073868344407323,0.001896834440732298,-0.005288398406494251,0.15552exp(-x^0.25187) + 0.20549
735,0.20628864544156736,0.2073853955572783,0.001895395557278301,-0.00528846360064942,0.15552exp(-x^0.25187) + 0.20549
736,0.2062872047220516,0.2073839593347466,0.0018939593347465922,-0.0052885219098584985,0.15552exp(-x^0.25187) + 0.20549
737,0.20628576806128265,0.2073825257451328,0.0018925257451327948,-0.00528857327737454,0.15552exp(-x^0.25187) + 0.20549
738,0.20628433544322566,0.207381094834384,0.0018910948343839884,-0.005288618000759473,0.15552exp(-x^0.25187) + 0.20549
739,0.2062829068519283,0.2073796665406866,0.001889666540686591,-0.005288655860304056,0.15552exp(-x^0.25187) + 0.20549
740,0.20628148227152024,0.207378240866899,0.0018882408668989825,-0.005288686946103854,0.15552exp(-x^0.25187) + 0.20549
741,0.20628006168621282,0.2073768178206708,0.0018868178206707942,-0.00528871137084569,0.15552exp(-x^0.25187) + 0.20549
742,0.2062786450802983,0.2073753973781179,0.0018853973781178812,-0.005288729095572595,0.15552exp(-x^0.25187) + 0.20549
743,0.20627723243814955,0.2073739795357288,0.0018839795357288025,-0.005288740178660162,0.15552exp(-x^0.25187) + 0.20549
744,0.2062758237442193,0.2073725642849498,0.0018825642849497892,-0.005288744653914171,0.15552exp(-x^0.25187) + 0.20549
745,0.20627441898303986,0.2073711516175226,0.0018811516175225862,-0.005288742556175595,0.15552exp(-x^0.25187) + 0.20549
746,0.20627301813922247,0.2073697415253277,0.0018797415253276883,-0.005288733920571886,0.15552exp(-x^0.25187) + 0.20549
747,0.20627162119745693,0.2073683339992948,0.0018783339992947956,-0.005288718777292213,0.15552exp(-x^0.25187) + 0.20549
748,0.20627022814251095,0.2073669290052299,0.0018769290052298992,-0.005288697035636278,0.15552exp(-x^0.25187) + 0.20549
749,0.20626883895922976,0.2073655266145728,0.0018755266145727978,-0.005288669111242582,0.15552exp(-x^0.25187) + 0.20549
750,0.20626745363253557,0.2073641267390265,0.0018741267390264826,-0.005288634653143806,0.15552exp(-x^0.25187) + 0.20549
751,0.20626607214742712,0.2073627293824277,0.0018727293824276903,-0.005288593751956605,0.15552exp(-x^0.25187) + 0.20549
752,0.20626469448897924,0.2073613345811573,0.0018713345811572912,-0.005288546654047738,0.15552exp(-x^0.25187) + 0.20549
753,0.2062633206423423,0.2073599422826608,0.001869942282660797,-0.005288493178801442,0.15552exp(-x^0.25187) + 0.20549
754,0.20626195059274163,0.2073585524932642,0.0018685524932642028,-0.005288433427688967,0.15552exp(-x^0.25187) + 0.20549
755,0.20626058432547736,0.2073571652059739,0.0018671652059738808,-0.005288367437928933,0.15552exp(-x^0.25187) + 0.20549
756,0.20625922182592366,0.2073557804113232,0.0018657804113231813,-0.005288295234520752,0.15552exp(-x^0.25187) + 0.20549
757,0.20625786307952843,0.2073543981024958,0.0018643981024958067,-0.005288216854823439,0.15552exp(-x^0.25187) + 0.20549
758,0.20625650807181273,0.2073530182709794,0.0018630182709793996,-0.0052881323277084065,0.15552exp(-x^0.25187) + 0.20549
759,0.20625515678837042,0.2073516409094049,0.0018616409094048825,-0.005288041687181727,0.15552exp(-x^0.25187) + 0.20549
760,0.20625380921486774,0.2073502660096186,0.001860266009618583,-0.005287944963137793,0.15552exp(-x^0.25187) + 0.20549
761,0.2062524653370427,0.2073488935638,0.001858893563800007,-0.005287842186724538,0.15552exp(-x^0.25187) + 0.20549
762,0.20625112514070476,0.2073475235646524,0.0018575235646523802,-0.005287733391258762,0.15552exp(-x^0.25187) + 0.20549
763,0.20624978861173437,0.2073461560033767,0.0018561560033766855,-0.005287618602509622,0.15552exp(-x^0.25187) + 0.20549
764,0.20624845573608247,0.2073447908739347,0.0018547908739346974,-0.005287497859151925,0.15552exp(-x^0.25187) + 0.20549
765,0.20624712649977014,0.2073434281673807,0.001853428167380683,-0.005287371185574979,0.15552exp(-x^0.25187) + 0.20549
766,0.20624580088888814,0.207342067875508,0.0018520678755079845,-0.005287238609378936,0.15552exp(-x^0.25187) + 0.20549
767,0.20624447888959638,0.2073407100044437,0.0018507100044437008,-0.005287100226597251,0.15552exp(-x^0.25187) + 0.20549
768,0.20624316048812363,0.2073393545093058,0.0018493545093057895,-0.0052869558882173645,0.15552exp(-x^0.25187) + 0.20549
769,0.2062418456707671,0.2073380014190996,0.0018480014190996041,-0.005286805799371163,0.15552exp(-x^0.25187) + 0.20549
770,0.2062405344238918,0.2073366507147626,0.0018466507147625877,-0.005286649934259478,0.15552exp(-x^0.25187) + 0.20549
771,0.2062392267339305,0.2073353023879253,0.001845302387925296,-0.00528648831805807,0.15552exp(-x^0.25187) + 0.20549
772,0.20623792258738288,0.2073339564315284,0.001843956431528404,-0.00528632098190578,0.15552exp(-x^0.25187) + 0.20549
773,0.20623662197081546,0.2073326128382216,0.0018426128382215967,-0.005286147955224596,0.15552exp(-x^0.25187) + 0.20549
774,0.2062353248708611,0.207331271601218,0.0018412716012179975,-0.005285969269820762,0.15552exp(-x^0.25187) + 0.20549
775,0.20623403127421844,0.207329932711845,0.0018399327118449882,-0.00528578494813714,0.15552exp(-x^0.25187) + 0.20549
776,0.20623274116765175,0.2073285961641076,0.0018385961641075865,-0.005285595025147595,0.15552exp(-x^0.25187) + 0.20549
777,0.2062314545379903,0.2073272619252602,0.0018372619252601807,-0.005285399407169699,0.15552exp(-x^0.25187) + 0.20549
778,0.2062301713721281,0.2073259300620393,0.0018359300620393038,-0.005285198477505074,0.15552exp(-x^0.25187) + 0.20549
779,0.2062288916570235,0.2073246004945405,0.0018346004945404837,-0.005284991915592064,0.15552exp(-x^0.25187) + 0.20549
780,0.2062276153796987,0.2073232732386473,0.0018332732386472927,-0.005284779860133735,0.15552exp(-x^0.25187) + 0.20549
781,0.20622634252723948,0.2073219482876228,0.0018319482876227866,-0.00528456234099899,0.15552exp(-x^0.25187) + 0.20549
782,0.2062250730867948,0.20732062562504,0.0018306256250399944,-0.005284339341260787,0.15552exp(-x^0.25187) + 0.20549
783,0.2062238070455763,0.2073193052733905,0.0018293052733904802,-0.005284111030420244,0.15552exp(-x^0.25187) + 0.20549
784,0.20622254439085808,0.2073179871951856,0.001827987195185593,-0.005283877289895674,0.15552exp(-x^0.25187) + 0.20549
785,0.20622128510997614,0.2073166713941238,0.001826671394123791,-0.005283638198421805,0.15552exp(-x^0.25187) + 0.20549
786,0.20622002919032822,0.2073153578996931,0.0018253578996930975,-0.00528339395817863,0.15552exp(-x^0.25187) + 0.20549
787,0.2062187766193733,0.2073140465949771,0.0018240465949770912,-0.005283144068590762,0.15552exp(-x^0.25187) + 0.20549
788,0.2062175273846312,0.2073127375826589,0.0018227375826588843,-0.0052828890824473,0.15552exp(-x^0.25187) + 0.20549
789,0.2062162814736823,0.2073114308198612,0.0018214308198611917,-0.005282628853835441,0.15552exp(-x^0.25187) + 0.20549
790,0.20621503887416712,0.2073101262993954,0.0018201262993954026,-0.005282363407790203,0.15552exp(-x^0.25187) + 0.20549
791,0.206213799573786,0.2073088240139647,0.0018188240139646872,-0.005282092768540023,0.15552exp(-x^0.25187) + 0.20549
792,0.20621256356029874,0.2073075239573515,0.0018175239573514912,-0.005281816965205852,0.15552exp(-x^0.25187) + 0.20549
793,0.20621133082152418,0.207306226122482,0.0018162261224820009,-0.0052815360225164365,0.15552exp(-x^0.25187) + 0.20549
794,0.20621010134533993,0.2073049304644418,0.001814930464441783,-0.005281249783345846,0.15552exp(-x^0.25187) + 0.20549
795,0.20620887511968194,0.2073036370916957,0.0018136370916956857,-0.005280958826253038,0.15552exp(-x^0.25187) + 0.20549
796,0.20620765213254427,0.2073023458822972,0.0018123458822972005,-0.005280662623926517,0.15552exp(-x^0.25187) + 0.20549
797,0.20620643237197855,0.2073010568680859,0.0018110568680858863,-0.005280361386695159,0.15552exp(-x^0.25187) + 0.20549
798,0.20620521582609389,0.2072997700350878,0.0018097700350877821,-0.005280055104782015,0.15552exp(-x^0.25187) + 0.20549
799,0.20620400248305626,0.2072984853985053,0.001808485398505283,-0.005279743908138181,0.15552exp(-x^0.25187) + 0.20549
800,0.20620279233108843,0.2072972029298944,0.0018072029298943915,-0.005279427717006315,0.15552exp(-x^0.25187) + 0.20549
801,0.2062015853584694,0.2072959226298744,0.0018059226298743902,-0.005279106590817587,0.15552exp(-x^0.25187) + 0.20549
802,0.20620038155353426,0.2072946444922448,0.0018046444922447946,-0.005278780556009379,0.15552exp(-x^0.25187) + 0.20549
803,0.20619918090467365,0.2072933684449222,0.001803368444922182,-0.005278449322604656,0.15552exp(-x^0.25187) + 0.20549
804,0.2061979834003336,0.2072920946779984,0.0018020946779983837,-0.005278113858438981,0.15552exp(-x^0.25187) + 0.20549
805,0.2061967890290152,0.2072908229887107,0.0018008229887107041,-0.005277773245924611,0.15552exp(-x^0.25187) + 0.20549
806,0.20619559777927413,0.207289553435611,0.001799553435611001,-0.005277427821159785,0.15552exp(-x^0.25187) + 0.20549
807,0.2061944096397205,0.2072882860127327,0.001798286012732686,-0.00527707761038174,0.15552exp(-x^0.25187) + 0.20549
808,0.20619322459901843,0.2072870207129942,0.0017970207129942017,-0.005276722634217562,0.15552exp(-x^0.25187) + 0.20549
809,0.20619204264588575,0.207285757531822,0.0017957575318219843,-0.005276362925071359,0.15552exp(-x^0.25187) + 0.20549
810,0.20619086376909376,0.2072844964612939,0.0017944964612938985,-0.00527599849902115,0.15552exp(-x^0.25187) + 0.20549
811,0.2061896879574668,0.2072832374952762,0.0017932374952761843,-0.005275629380471735,0.15552exp(-x^0.25187) + 0.20549
812,0.20618851519988202,0.2072819806281268,0.0017919806281267991,-0.0052752555959339024,0.15552exp(-x^0.25187) + 0.20549
813,0.20618734548526904,0.2072807258537695,0.0017907258537694926,-0.005274877169582111,0.15552exp(-x^0.25187) + 0.20549
814,0.20618617880260964,0.2072794731658202,0.0017894731658202045,-0.0052744941238631465,0.15552exp(-x^0.25187) + 0.20549
815,0.20618501514093748,0.2072782225574971,0.0017882225574970823,-0.005274106479065157,0.15552exp(-x^0.25187) + 0.20549
816,0.2061838544893378,0.2072769740229398,0.0017869740229397857,-0.005273714259650575,0.15552exp(-x^0.25187) + 0.20549
817,0.20618269683694707,0.2072757275568723,0.0017857275568722852,-0.005273317492639459,0.15552exp(-x^0.25187) + 0.20549
818,0.2061815421729527,0.2072744831731097,0.0017844831731096966,-0.005272916296427122,0.15552exp(-x^0.25187) + 0.20549
819,0.20618039048659287,0.2072732408033642,0.0017832408033642,-0.0052725103951459995,0.15552exp(-x^0.25187) + 0.20549
820,0.20617924176715605,0.20727200050409,0.0017820005040899978,-0.005272100111333632,0.15552exp(-x^0.25187) + 0.20549
821,0.2061780960039808,0.2072707622224814,0.0017807622224813857,-0.005271685242937191,0.15552exp(-x^0.25187) + 0.20549
822,0.20617695318645549,0.2072695260306781,0.0017795260306781024,-0.005271266187297161,0.15552exp(-x^0.25187) + 0.20549
823,0.20617581330401802,0.207268291844668,0.0017782918446679896,-0.005270842592115863,0.15552exp(-x^0.25187) + 0.20549
824,0.20617467634615547,0.2072670596845071,0.0017770596845070874,-0.00527041460430039,0.15552exp(-x^0.25187) + 0.20549
825,0.20617354230240384,0.2072658295921546,0.001775829592154582,-0.005269982475645343,0.15552exp(-x^0.25187) + 0.20549
826,0.20617241116234786,0.2072646014176405,0.0017746014176404923,-0.00526954553658618,0.15552exp(-x^0.25187) + 0.20549
827,0.20617128291562056,0.2072633752994787,0.0017733752994786856,-0.005269104501845269,0.15552exp(-x^0.25187) + 0.20549
828,0.2061701575519031,0.2072621511840814,0.0017721511840813886,-0.005268659163961071,0.15552exp(-x^0.25187) + 0.20549
829,0.20616903506092446,0.2072609290648395,0.0017709290648394993,-0.005268209540706327,0.15552exp(-x^0.25187) + 0.20549
830,0.20616791543246113,0.2072597089363857,0.0017697089363857,-0.005267755655585142,0.15552exp(-x^0.25187) + 0.20549
831,0.20616679865633694,0.2072584907925162,0.001768490792516203,-0.005267297527859287,0.15552exp(-x^0.25187) + 0.20549
832,0.20616568472242264,0.2072572746293391,0.001767274629339094,-0.00526683518766071,0.15552exp(-x^0.25187) + 0.20549
833,0.20616457362063578,0.2072560604376587,0.0017660604376587008,-0.005266368639440758,0.15552exp(-x^0.25187) + 0.20549
834,0.20616346534094035,0.2072548482148104,0.001764848214810405,-0.005265897918773373,0.15552exp(-x^0.25187) + 0.20549
835,0.20616235987334655,0.2072536379546793,0.0017636379546792924,-0.005265423044450394,0.15552exp(-x^0.25187) + 0.20549
836,0.20616125720791048,0.2072524296872132,0.001762429687213185,-0.0052649442081307085,0.15552exp(-x^0.25187) + 0.20549
837,0.206160157334734,0.2072512232970478,0.0017612232970477815,-0.005264460903808466,0.15552exp(-x^0.25187) + 0.20549
838,0.20615906024396427,0.207250018888932,0.0017600188889319857,-0.005263973681721979,0.15552exp(-x^0.25187) + 0.20549
839,0.20615796592579375,0.2072488164387241,0.0017588164387240812,-0.005263482473265975,0.15552exp(-x^0.25187) + 0.20549
840,0.20615687437045965,0.2072476158873178,0.0017576158873177927,-0.005262987041796374,0.15552exp(-x^0.25187) + 0.20549
841,0.20615578556824396,0.2072464172816883,0.001756417281688294,-0.005262487659615166,0.15552exp(-x^0.25187) + 0.20549
842,0.20615469950947302,0.2072452205995954,0.0017552205995954029,-0.005261984266596504,0.15552exp(-x^0.25187) + 0.20549
843,0.20615361618451727,0.2072440258353145,0.0017540258353145044,-0.005261476881672454,0.15552exp(-x^0.25187) + 0.20549
844,0.20615253558379112,0.2072428329831698,0.0017528329831698053,-0.0052609655237980165,0.15552exp(-x^0.25187) + 0.20549
845,0.20615145769775256,0.2072416420375174,0.0017516420375174035,-0.005260450211871467,0.15552exp(-x^0.25187) + 0.20549
846,0.20615038251690304,0.2072404529937742,0.0017504529937741875,-0.005259930969673665,0.15552exp(-x^0.25187) + 0.20549
847,0.20614931003178713,0.2072392658458021,0.0017492658458020949,-0.005259407813314489,0.15552exp(-x^0.25187) + 0.20549
848,0.20614824023299236,0.2072380805882503,0.0017480805882502948,-0.005258880762475721,0.15552exp(-x^0.25187) + 0.20549
849,0.20614717311114886,0.2072368972161171,0.0017468972161170937,-0.005258349838310035,0.15552exp(-x^0.25187) + 0.20549
850,0.20614610865692926,0.2072357157239242,0.0017457157239242072,-0.005257815059478034,0.15552exp(-x^0.25187) + 0.20549
851,0.20614504686104834,0.2072345360973915,0.0017445360973915025,-0.005257276402187868,0.15552exp(-x^0.25187) + 0.20549
852,0.20614398771426293,0.2072333583580803,0.001743358358080288,-0.005256734014487349,0.15552exp(-x^0.25187) + 0.20549
853,0.20614293120737145,0.2072321824734392,0.0017421824734391855,-0.005256187784478626,0.15552exp(-x^0.25187) + 0.20549
854,0.20614187733121392,0.2072310084481255,0.0017410084481254973,-0.0052556377786687185,0.15552exp(-x^0.25187) + 0.20549
855,0.2061408260766716,0.207229836254561,0.0017398362545610058,-0.005255083908630124,0.15552exp(-x^0.25187) + 0.20549
856,0.20613977743466677,0.2072286659443031,0.0017386659443030805,-0.005254526465604794,0.15552exp(-x^0.25187) + 0.20549
857,0.2061387313961625,0.2072274974726246,0.0017374974726245829,-0.005253965278453971,0.15552exp(-x^0.25187) + 0.20549
858,0.20613768795216247,0.2072263308023993,0.001736330802399294,-0.005253400212325825,0.15552exp(-x^0.25187) + 0.20549
859,0.20613664709371068,0.2072251660214766,0.0017351660214765807,-0.005252831732093241,0.15552exp(-x^0.25187) + 0.20549
860,0.20613560881189127,0.2072240030401278,0.0017340030401278017,-0.005252259450010584,0.15552exp(-x^0.25187) + 0.20549
861,0.2061345730978283,0.2072228418814684,0.0017328418814683832,-0.005251683519824475,0.15552exp(-x^0.25187) + 0.20549
862,0.20613353994268546,0.2072216825408496,0.0017316825408495995,-0.005251103961814604,0.15552exp(-x^0.25187) + 0.20549
863,0.20613250933766603,0.2072205250120929,0.0017305250120928928,-0.005250520788726789,0.15552exp(-x^0.25187) + 0.20549
864,0.20613148127401237,0.2072193692910848,0.0017293692910848035,-0.005249934023031698,0.15552exp(-x^0.25187) + 0.20549
865,0.20613045574300598,0.2072182153727409,0.0017282153727408989,-0.005249343682350895,0.15552exp(-x^0.25187) + 0.20549
866,0.20612943273596718,0.2072170632518555,0.0017270632518554818,-0.005248749783536812,0.15552exp(-x^0.25187) + 0.20549
867,0.20612841224425482,0.207215912888056,0.001725912888055986,-0.005248152174435896,0.15552exp(-x^0.25187) + 0.20549
868,0.20612739425926618,0.2072147643828059,0.0017247643828058878,-0.005247551383601783,0.15552exp(-x^0.25187) + 0.20549
869,0.20612637877243675,0.2072136176246423,0.001723617624642293,-0.005246946917238945,0.15552exp(-x^0.25187) + 0.20549
870,0.2061253657752399,0.2072124726366805,0.0017224726366804888,-0.005246338927419139,0.15552exp(-x^0.25187) + 0.20549
871,0.2061243552591869,0.2072113294414771,0.0017213294414770985,-0.005245727563353125,0.15552exp(-x^0.25187) + 0.20549
872,0.20612334721582642,0.2072101879970034,0.0017201879970033807,-0.005245112664019588,0.15552exp(-x^0.25187) + 0.20549
873,0.20612234163674456,0.2072090483205677,0.0017190483205676843,-0.005244494353074362,0.15552exp(-x^0.25187) + 0.20549
874,0.20612133851356457,0.2072079104018111,0.0017179104018111013,-0.005243872621173072,0.15552exp(-x^0.25187) + 0.20549
875,0.20612033783794662,0.2072067742342811,0.0017167742342810988,-0.00524324747754673,0.15552exp(-x^0.25187) + 0.20549
876,0.20611933960158763,0.2072056398527013,0.0017156398527012895,-0.005242619128928638,0.15552exp(-x^0.25187) + 0.20549
877,0.20611834379622104,0.2072045071203963,0.0017145071203962803,-0.005241986959019803,0.15552exp(-x^0.25187) + 0.20549
878,0.20611735041361665,0.2072033762154216,0.001713376215421586,-0.005241351862316403,0.15552exp(-x^0.25187) + 0.20549
879,0.20611635944558038,0.2072022470164593,0.0017122470164593062,-0.005240713295897204,0.15552exp(-x^0.25187) + 0.20549
880,0.20611537088395415,0.207201119546883,0.0017111195468829943,-0.00524007141130904,0.15552exp(-x^0.25187) + 0.20549
881,0.20611438472061558,0.2071999938022285,0.0017099938022284988,-0.0052394262262822995,0.15552exp(-x^0.25187) + 0.20549
882,0.20611340094747785,0.2071988697780664,0.0017088697780663908,-0.00523877775854284,0.15552exp(-x^0.25187) + 0.20549
883,0.20611241955648957,0.2071977474695145,0.0017077474695144923,-0.005238126023472419,0.15552exp(-x^0.25187) + 0.20549
884,0.20611144053963443,0.2071966268713029,0.0017066268713029076,-0.005237471034422455,0.15552exp(-x^0.25187) + 0.20549
885,0.20611046388893117,0.2071955079796604,0.0017055079796604034,-0.005236812811770763,0.15552exp(-x^0.25187) + 0.20549
886,0.2061094895964333,0.2071943907895244,0.0017043907895243904,-0.0052361513695280484,0.15552exp(-x^0.25187) + 0.20549
887,0.20610851765422897,0.2071932753045469,0.0017032753045468918,-0.005235486763378198,0.15552exp(-x^0.25187) + 0.20549
888,0.2061075480544407,0.2071921614953804,0.0017021614953803832,-0.005234818890404155,0.15552exp(-x^0.25187) + 0.20549
889,0.2061065807892253,0.2071910493828486,0.0017010493828485962,-0.005234147888403269,0.15552exp(-x^0.25187) + 0.20549
890,0.2061056158507736,0.2071899389529473,0.0016999389529472886,-0.0052334737277949265,0.15552exp(-x^0.25187) + 0.20549
891,0.2061046532313103,0.2071888302023803,0.0016988302023802915,-0.005232796430246648,0.15552exp(-x^0.25187) + 0.20549
892,0.2061036929230938,0.2071877231523721,0.0016977231523720993,-0.005232116134994523,0.15552exp(-x^0.25187) + 0.20549
893,0.20610273491841602,0.207186617699269,0.0016966176992689874,-0.0052314323815364746,0.15552exp(-x^0.25187) + 0.20549
894,0.2061017792096022,0.207185513977806,0.0016955139778059847,-0.005230745853785281,0.15552exp(-x^0.25187) + 0.20549
895,0.2061008257890107,0.207184411897136,0.0016944118971359834,-0.005230056152406236,0.15552exp(-x^0.25187) + 0.20549
896,0.2060998746490329,0.2071833114726791,0.0016933114726790932,-0.005229363388127286,0.15552exp(-x^0.25187) + 0.20549
897,0.20609892578209296,0.2071822127004526,0.0016922127004525833,-0.0052286675783594465,0.15552exp(-x^0.25187) + 0.20549
898,0.20609797918064765,0.2071811155757174,0.0016911155757173835,-0.005227968736725385,0.15552exp(-x^0.25187) + 0.20549
899,0.20609703483718622,0.2071800200865101,0.0016900200865100912,-0.005227266842003704,0.15552exp(-x^0.25187) + 0.20549
900,0.20609609274423016,0.2071789262509931,0.0016889262509930947,-0.005226562017466542,0.15552exp(-x^0.25187) + 0.20549
901,0.20609515289433308,0.2071778340427162,0.0016878340427161909,-0.00522585417202443,0.15552exp(-x^0.25187) + 0.20549
902,0.20609421528008057,0.2071767434645565,0.001686743464556495,-0.005225143355248902,0.15552exp(-x^0.25187) + 0.20549
903,0.2060932798940899,0.2071756545117216,0.0016856545117215904,-0.005224429579733531,0.15552exp(-x^0.25187) + 0.20549
904,0.20609234672901,0.2071745671806043,0.0016845671806043072,-0.005223712863610751,0.15552exp(-x^0.25187) + 0.20549
905,0.20609141577752124,0.2071734814660855,0.0016834814660854902,-0.005222993217601499,0.15552exp(-x^0.25187) + 0.20549
906,0.2060904870323352,0.2071723973651489,0.0016823973651488855,-0.005222270662373899,0.15552exp(-x^0.25187) + 0.20549
